Feature ID	Taxon	Confidence
017ad0c6bd35e41f769210131d78a28b	d__Bacteria; p__Verrucomicrobiota; c__Omnitrophia; o__Omnitrophales; f__Omnitrophaceae; g__Candidatus_Omnitrophus; s__uncultured_bacterium	0.9852711385788635
017e2ab67280e4fb446bcccf4d1e34cd	d__Bacteria; p__Acidobacteriota; c__Holophagae; o__Holophagales; f__Holophagaceae; g__Geothrix; s__metagenome	0.9811966104118583
0180b9f1b181157518da0a6ee56d171f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Terrimonas; s__uncultured_bacterium	0.7211602628573731
0185ca3f3618cc991676f07b85066962	d__Bacteria; p__Planctomycetota; c__ODP123; o__ODP123; f__ODP123; g__ODP123; s__uncultured_organism	0.9917354179814517
018abff076f5496f629664cfac511e0c	d__Bacteria; p__Armatimonadota; c__DG-56; o__DG-56; f__DG-56; g__DG-56; s__uncultured_bacterium	0.9999999578376739
018b73953dd8e33ff4ccf8b6d88cfd76	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__uncultured; s__uncultured_prokaryote	0.999975411782673
0192f55356d4ff32e7379adaf074f49b	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Moranbacteria; f__Candidatus_Moranbacteria; g__Candidatus_Moranbacteria; s__uncultured_Parcubacteria	0.9999999958228756
01944625ec01d0b4c98c1dea22ae5010	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__MND1; s__metagenome	0.8895481185877843
01c5e1b0b66f91e3e737d86c5d03b5a4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Nitrosomonadaceae; g__GOUTA6; s__uncultured_bacterium	0.9484741244884406
01c9eec3529682fb8dc1c8585dcee6bf	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Babeliales; g__Babeliales; s__uncultured_bacterium	0.9847014228696439
01ccb6afab735c48ff52e717a6bea18d	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__Pedosphaeraceae	0.9898355099917956
01d9900d518464c37dc1a62911124e69	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__Steroidobacter; s__metagenome	0.7428879874837261
01dce628dbeb22b9a7a7a07a8759c03b	d__Bacteria; p__Planctomycetota; c__Pla4_lineage; o__Pla4_lineage; f__Pla4_lineage; g__Pla4_lineage; s__metagenome	0.9999999993769393
01dd80b14c94956041ec43699ba07eb1	d__Bacteria; p__Acidobacteriota; c__Acidobacteriota; o__Acidobacteriota; f__Acidobacteriota; g__Acidobacteriota; s__uncultured_Acidobacterium	0.9999993520255938
01dea4f0e80aadd153cdd414c5ea25da	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_1	0.9999849283714535
01e58838b9eaadd44afaa6d3fad1b1db	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Candidatus_Woykebacteria; f__Candidatus_Woykebacteria; g__Candidatus_Woykebacteria; s__Candidatus_Woykebacteria	0.9996437430989072
01ffa1ff813b4f42e406d3bb37616abc	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptosporangiales; f__Streptosporangiales_Incertae_Sedis; g__Motilibacter; s__Motilibacter_sp.	0.7818799120940624
020df536bd924610d48bef7f94a7739b	d__Bacteria; p__Planctomycetota; c__vadinHA49; o__vadinHA49; f__vadinHA49; g__vadinHA49; s__uncultured_organism	0.9940040719695377
02185c21c6f88a76c61e7fffee50b7cb	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia	0.999999997273495
0227d5b0779939f6ee769e28e14a5c75	d__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__Ignavibacteriales; f__PHOS-HE36; g__PHOS-HE36; s__uncultured_bacterium	0.9081691431930938
023614bf810c1cb7705e3a3beb5d1ff2	d__Bacteria	0.995933579503542
023bf7240a258043d432985308a0c61a	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Aeromicrobium	0.9963845225035125
0241b2136fbef085885b800ddafbaff8	d__Bacteria; p__Myxococcota; c__Polyangia; o__Blfdi19; f__Blfdi19; g__Blfdi19; s__uncultured_bacterium	0.874719662253988
02460f81a805c47c90678ea06969e1dd	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Blastopirellula; s__uncultured_bacterium	0.9518391648662183
024c67340f74eb953520a6989496dc47	d__Bacteria; p__Planctomycetota; c__OM190; o__OM190; f__OM190; g__OM190; s__uncultured_bacterium	0.7651657435556045
024e0a563b84b877594cbd33eaea5cc1	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Candidatus_Chisholmbacteria; f__Candidatus_Chisholmbacteria; g__Candidatus_Chisholmbacteria; s__Candidatus_Chisholmbacteria	0.9999999950640444
0250430f8ad32257e11da9dc1a51b439	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Micromonospora	0.7408749638800814
02519bbb0b533af708a262ba2a373aa9	d__Bacteria	0.9999968259162367
025f9d4e1894e66c4429bd339f5d7846	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Gracilibacteria; f__Gracilibacteria; g__Gracilibacteria; s__uncultured_bacterium	0.9916664241898693
026124719a9e7576b93116325e8a33e2	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__TM7a; s__uncultured_bacterium	0.9252910431261617
